prot1,prot2,int_prob,model_label,ppi,is_homo,non_struct_label,str_label,nonstr_label_name,str_label_name
P54578,Q5FBB7,0.5858015418052673,1,P54578:Q5FBB7,False,0,-1,non-interacting pairs,not found in same PDB complex
P54652,P58658,0.0186280161142349,0,P54652:P58658,False,0,-1,non-interacting pairs,not found in same PDB complex
P54725,P55036,0.7889432311058044,1,P54725:P55036,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P54727,P55036,0.7770594954490662,1,P54727:P55036,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P54727,Q05086,0.2896239757537842,0,P54727:Q05086,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P54727,Q96IV0,0.4620293974876404,0,P54727:Q96IV0,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P54852,Q8TAF8,0.2022412717342376,0,P54852:Q8TAF8,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P55036,P62333,0.6998615860939026,1,P55036:P62333,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P55061,Q9BYJ0,0.1361336410045623,0,P55061:Q9BYJ0,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P55081,Q8TAD8,0.6072677969932556,1,P55081:Q8TAD8,False,-1,0,unclear (exclude for analysis),no physical interaction
P55289,Q9Y6X1,0.1008925884962081,0,P55289:Q9Y6X1,False,0,-1,non-interacting pairs,not found in same PDB complex
P55916,Q9BSA9,0.02208655141294,0,P55916:Q9BSA9,False,0,-1,non-interacting pairs,not found in same PDB complex
P55957,Q9BVA1,0.5000517964363098,1,P55957:Q9BVA1,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P56880,Q86W74,0.4225318431854248,0,P56880:Q86W74,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P57060,Q71F23,0.1224618330597877,0,P57060:Q71F23,False,0,-1,non-interacting pairs,not found in same PDB complex
P57727,Q7Z5A7,0.1284597516059875,0,P57727:Q7Z5A7,False,0,-1,non-interacting pairs,not found in same PDB complex
P57768,P57768,0.5343005061149597,1,P57768:P57768,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P57773,Q71UI9,0.2510112822055816,0,P57773:Q71UI9,False,0,-1,non-interacting pairs,not found in same PDB complex
P59025,Q96E09,0.4994588196277618,0,P59025:Q96E09,False,0,-1,non-interacting pairs,not found in same PDB complex
P59533,Q8WUY8,0.4994100332260132,0,P59533:Q8WUY8,False,0,-1,non-interacting pairs,not found in same PDB complex
P59991,Q7Z698,0.4993669986724853,0,P59991:Q7Z698,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P60153,Q6Y2X3,0.0313476659357547,0,P60153:Q6Y2X3,False,0,-1,non-interacting pairs,not found in same PDB complex
P60174,P60174,0.6975204348564148,1,P60174:P60174,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P60369,P60412,5.2455008699325845e-05,0,P60369:P60412,False,0,-1,non-interacting pairs,not found in same PDB complex
P60409,Q9Y2D8,0.052727248519659,0,P60409:Q9Y2D8,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P60410,Q5TCM9,7.121630915207788e-05,0,P60410:Q5TCM9,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P60410,Q8WV44,0.2499475330114364,0,P60410:Q8WV44,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P60412,Q9NQX5,0.4996004998683929,0,P60412:Q9NQX5,False,0,-1,non-interacting pairs,not found in same PDB complex
P60568,Q8WY64,0.0973163619637489,0,P60568:Q8WY64,False,0,-1,non-interacting pairs,not found in same PDB complex
P60709,Q93015,0.4996154606342315,0,P60709:Q93015,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P60852,Q9H2P9,0.1250565499067306,0,P60852:Q9H2P9,False,0,-1,non-interacting pairs,not found in same PDB complex
P60866,P62249,0.8731030821800232,1,P60866:P62249,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P60866,P62273,0.6483917236328125,1,P60866:P62273,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P60880,P60880,0.3120677471160888,0,P60880:P60880,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P60880,P63027,0.5145679712295532,1,P60880:P63027,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P60953,Q6NZY7,2.884193418140057e-05,0,P60953:Q6NZY7,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P61024,P63208,0.7199475765228271,1,P61024:P63208,False,1,0,HINT-binary-HQ-LC,no physical interaction
P61081,Q13564,0.8370644450187683,1,P61081:Q13564,False,1,0,HINT-binary-HQ-LC,no physical interaction
P61088,Q8TBB1,0.8476938009262085,1,P61088:Q8TBB1,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P61088,Q96FW1,0.8653829097747803,1,P61088:Q96FW1,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P61224,Q8WWW0,0.4317843914031982,0,P61224:Q8WWW0,False,-1,-1,unclear (exclude for analysis),not found in same PDB complex
P61769,Q16655,0.0001710680080577,0,P61769:Q16655,False,1,0,HINT-binary-HQ-LC,no physical interaction
P61956,Q9HC62,0.1690026521682739,0,P61956:Q9HC62,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P61956,Q9Y4E5,0.6082851886749268,1,P61956:Q9Y4E5,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P61960,P61960,0.6895532011985779,1,P61960:P61960,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P61960,Q86UV7,0.3298647999763489,0,P61960:Q86UV7,False,0,-1,non-interacting pairs,not found in same PDB complex
P61964,Q9BTK6,0.6734774112701416,1,P61964:Q9BTK6,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P62068,P62068,0.46284881234169,0,P62068:P62068,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P62070,P62070,0.517633855342865,1,P62070:P62070,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P62072,P62072,0.6064598560333252,1,P62072:P62072,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P62081,P62244,0.8422297239303589,1,P62081:P62244,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62081,P62249,0.7945239543914795,1,P62081:P62249,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P62277,0.790398120880127,1,P62081:P62277,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62081,P62495,0.7928387522697449,1,P62081:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P62753,0.8186443448066711,1,P62081:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P62847,0.8561938405036926,1,P62081:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P62888,0.836313784122467,1,P62081:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P62979,0.7682403326034546,1,P62081:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62081,P83881,0.8082743287086487,1,P62081:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62136,Q5SWA1,0.5697209239006042,1,P62136:Q5SWA1,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P62136,Q6NYC8,0.6308476328849792,1,P62136:Q6NYC8,False,1,-1,HINT-binary-HQ-LC,not found in same PDB complex
P62166,P62166,0.6398887038230896,1,P62166:P62166,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P62191,P62195,0.7460328936576843,1,P62191:P62195,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62191,P62333,0.6655245423316956,1,P62191:P62333,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62195,P62333,0.7744250893592834,1,P62195:P62333,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62241,P62241,0.9184938669204712,1,P62241:P62241,True,0,0,non-interacting pairs,no physical interaction
P62241,P62249,0.7404594421386719,1,P62241:P62249,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62241,P62280,0.7810658812522888,1,P62241:P62280,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62241,P62495,0.8257347941398621,1,P62241:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,P62906,0.8624971508979797,1,P62241:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,P83881,0.7407836318016052,1,P62241:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62241,Q2NL82,0.7366606593132019,1,P62241:Q2NL82,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62244,P62249,0.7081513404846191,1,P62244:P62249,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62266,0.7681346535682678,1,P62244:P62266,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62244,P62277,0.8079087734222412,1,P62244:P62277,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62244,P62280,0.662369966506958,1,P62244:P62280,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62244,P62495,0.7935441732406616,1,P62244:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62753,0.7899748682975769,1,P62244:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62847,0.801231324672699,1,P62244:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62857,0.8154991865158081,1,P62244:P62857,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62888,0.8247436881065369,1,P62244:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62906,0.8410430550575256,1,P62244:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P62979,0.7662405967712402,1,P62244:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P83881,0.814569354057312,1,P62244:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62244,P84098,0.8515691161155701,1,P62244:P84098,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62249,0.5597050189971924,1,P62249:P62249,True,0,0,non-interacting pairs,no physical interaction
P62249,P62263,0.7029418349266052,1,P62249:P62263,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62249,P62266,0.711103618144989,1,P62249:P62266,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62269,0.4548646807670593,0,P62249:P62269,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62273,0.5987747311592102,1,P62249:P62273,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62249,P62277,0.7800119519233704,1,P62249:P62277,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62249,P62280,0.6487818360328674,1,P62249:P62280,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62249,P62424,0.8578739762306213,1,P62249:P62424,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62495,0.6932274699211121,1,P62249:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62701,0.86155104637146,1,P62249:P62701,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62249,P62750,0.1206952780485153,0,P62249:P62750,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62249,P62753,0.6913443207740784,1,P62249:P62753,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62249,P62841,0.611932635307312,1,P62249:P62841,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62249,P62847,0.6006413102149963,1,P62249:P62847,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62249,P62851,0.8189827799797058,1,P62249:P62851,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62249,P62857,0.813627302646637,1,P62249:P62857,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62861,0.7734130620956421,1,P62249:P62861,False,-1,1,unclear (exclude for analysis),direct physical interaction
P62249,P62888,0.535247802734375,1,P62249:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62891,0.6315239071846008,1,P62249:P62891,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62906,0.8010883927345276,1,P62249:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62913,0.5676137804985046,1,P62249:P62913,False,-1,1,unclear (exclude for analysis),direct physical interaction
P62249,P62917,0.381325364112854,0,P62249:P62917,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62979,0.8064571619033813,1,P62249:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P62987,0.830021858215332,1,P62249:P62987,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P83731,0.7952706217765808,1,P62249:P83731,False,-1,0,unclear (exclude for analysis),no physical interaction
P62249,P83881,0.7660473585128784,1,P62249:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62256,P62256,0.454963207244873,0,P62256:P62256,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P62256,Q15904,0.0377764217555522,0,P62256:Q15904,False,0,-1,non-interacting pairs,not found in same PDB complex
P62258,P62258,0.7375096678733826,1,P62258:P62258,True,1,1,HINT-binary-HQ-LC,direct physical interaction
P62263,P62753,0.765277624130249,1,P62263:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P62847,0.73505038022995,1,P62263:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P62854,0.8125531673431396,1,P62263:P62854,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62263,P62857,0.6710577607154846,1,P62263:P62857,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62263,P62888,0.7920057773590088,1,P62263:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P62906,0.8266546130180359,1,P62263:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P62979,0.7512131333351135,1,P62263:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P83881,0.7970555424690247,1,P62263:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62263,P84098,0.8187960982322693,1,P62263:P84098,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62263,Q9BRS2,0.6965337991714478,1,P62263:Q9BRS2,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62263,Q9NRX1,0.7860677242279053,1,P62263:Q9NRX1,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62266,P62266,0.0002660832251422,0,P62266:P62266,True,0,0,non-interacting pairs,no physical interaction
P62266,P62753,0.5674956440925598,1,P62266:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62847,0.6693389415740967,1,P62266:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62857,0.75970458984375,1,P62266:P62857,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62888,0.7113227248191833,1,P62266:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62906,0.8465036749839783,1,P62266:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62910,0.4733563065528869,0,P62266:P62910,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P62979,0.805377721786499,1,P62266:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62266,P83881,0.7477879524230957,1,P62266:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P62280,0.553753137588501,1,P62269:P62280,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P62495,0.7376875877380371,1,P62269:P62495,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62269,P62753,0.8023975491523743,1,P62269:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P62847,0.468362420797348,0,P62269:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P62857,0.6793951988220215,1,P62269:P62857,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P62906,0.8610203266143799,1,P62269:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P62913,0.6040055155754089,1,P62269:P62913,False,1,1,HINT-binary-HQ-LC,direct physical interaction
P62269,P62979,0.7575049996376038,1,P62269:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P83881,0.7913516163825989,1,P62269:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62269,P84098,0.7687010765075684,1,P62269:P84098,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P62280,0.6343258023262024,1,P62273:P62280,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62273,P62753,0.6124679446220398,1,P62273:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P62847,0.6601208448410034,1,P62273:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P62857,0.6999343633651733,1,P62273:P62857,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P62888,0.6789823770523071,1,P62273:P62888,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P62906,0.7771737575531006,1,P62273:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P83881,0.6379491686820984,1,P62273:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62273,P84098,0.7179548144340515,1,P62273:P84098,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P62495,0.7734975814819336,1,P62277:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P62753,0.836052417755127,1,P62277:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P62847,0.8015074729919434,1,P62277:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P62857,0.7479628920555115,1,P62277:P62857,False,-1,1,unclear (exclude for analysis),direct physical interaction
P62277,P62906,0.8671445846557617,1,P62277:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P62979,0.787505030632019,1,P62277:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62277,P83881,0.7642171382904053,1,P62277:P83881,False,-1,1,unclear (exclude for analysis),direct physical interaction
P62280,P62280,0.7187020778656006,1,P62280:P62280,True,0,0,non-interacting pairs,no physical interaction
P62280,P62424,0.8118945956230164,1,P62280:P62424,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62495,0.7192885875701904,1,P62280:P62495,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62750,0.4871920943260193,0,P62280:P62750,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62753,0.8369045257568359,1,P62280:P62753,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62841,0.7943171262741089,1,P62280:P62841,False,-1,1,unclear (exclude for analysis),direct physical interaction
P62280,P62847,0.7735446095466614,1,P62280:P62847,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62851,0.8117009997367859,1,P62280:P62851,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62280,P62857,0.7125293612480164,1,P62280:P62857,False,1,0,HINT-binary-HQ-LC,no physical interaction
P62280,P62861,0.7292817234992981,1,P62280:P62861,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62891,0.1788493394851684,0,P62280:P62891,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62906,0.8497511744499207,1,P62280:P62906,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62913,0.8280492424964905,1,P62280:P62913,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62917,0.4092821478843689,0,P62280:P62917,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P62979,0.7583489418029785,1,P62280:P62979,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P83731,0.818497896194458,1,P62280:P83731,False,-1,0,unclear (exclude for analysis),no physical interaction
P62280,P83881,0.7280414700508118,1,P62280:P83881,False,-1,0,unclear (exclude for analysis),no physical interaction
P62304,P83369,0.7666203379631042,1,P62304:P83369,False,1,0,HINT-binary-HQ-LC,no physical interaction
