ppi,has_templates,pident,fident,evalue,bits
A2NHM3:P01801,1,92.85,0.9285,1.678e-17,1217.0
A2NHM3:P84751,1,90.15,0.9015,2.756007315e-30,1522.0
A2NHM3:Q921A6,1,70.0,0.7,2.8300000000000004e-21,1354.0
A2NTU7:A2NTY6,1,95.15,0.9515,2.28700000000911e-15,991.0
A2NTY6:P01738,1,95.65,0.9565,2.899e-15,737.0
A2NTY6:P01897,1,94.2,0.942,1.1805000000000669e-14,962.0
A2NTY6:Q5R1F5,1,93.25,0.9325,3.02655775e-11,646.5
A2NUT2:Q6GMX6,1,88.80000000000001,0.888,4.49035e-32,1500.0
A2VST2:A2VST2,1,16.0,0.16,3.9644999999999995e-08,421.0
A2WPN7:A2WPN7,1,96.85,0.9684999999999999,6.5143e-21,1075.5
A3DJ37:A3DJ37,1,97.65,0.9764999999999999,5.5249999999999996e-33,1392.0
A3DJ37:A3DJ38,1,96.85,0.9684999999999999,2.1425e-36,2001.5
A4F7P2:A4F7P3,1,95.19999999999999,0.952,2.9985e-34,2148.0
A4HSQ5:A4HZI9,1,65.25,0.6525,6.18000000008225e-26,1276.5
A4HSQ5:A4I384,1,60.9,0.609,1.031e-15,1054.0
A4HSQ5:A4IBS2,1,57.7,0.577,5.225e-14,1038.5
A4HSQ5:A4IDD6,1,61.65,0.6165,1.031e-15,1044.5
A4HUT6:A4ICV5,1,57.900000000000006,0.579,2.5325e-16,1175.0
A4HUT6:A4IDD6,1,65.45,0.6545,5.8700000011155e-25,1221.0
A4HV47:A4I357,1,62.300000000000004,0.623,3.6350000000003595e-21,1142.0
A4HV47:A4IBS2,1,58.800000000000004,0.5880000000000001,9.125e-17,1060.5
A4HVX3:A4I384,1,66.55,0.6655,6.06000000013475e-26,1245.5
A4HVX3:Q9GNZ8,1,63.550000000000004,0.6355,9.11e-24,1297.0
A4HZI9:A4IDD0,1,95.69999999999999,0.957,1.06245e-41,1706.0
A4I357:A4IDD0,1,67.15,0.6715,1.8695000000000005e-24,1308.0
A4I357:Q7JMX2,1,62.55,0.6255,2.545e-21,1308.5
A4I384:A4ICV5,1,58.25,0.5825,9.7e-13,1000.5
A4I384:Q9GNZ8,1,67.55,0.6755,2.102500000013475e-25,1238.5
A4IBS2:Q7JMX2,1,64.0,0.64,6.990000000000002e-21,1175.0
A4ICV5:A4IDD6,1,59.0,0.59,9.7e-13,991.0
A4IFT3:A6QNK7,1,100.0,1.0,2.501e-20,2238.0
A4IKP6:A4IKP7,1,99.65,0.9964999999999999,4.1445e-29,2094.0
A4VCP7:Q23UD3,0,0.0,0.0,0.0,0.0
A4VE95:I7M2I9,1,100.0,1.0,9.8114e-27,1152.0
A4VE95:Q22HG3,1,95.7,0.9570000000000001,2.314e-28,1662.0
A4VE95:Q23CT9,1,100.0,1.0,2.3140000000000004e-28,1478.0
A4Y6G1:A4Y6G1,1,14.2,0.14200000000000002,0.000425915,238.0
A4Y6G1:A4Y6G2,1,96.65,0.9665,1.784000002817e-24,1155.0
A4Y6G1:A4Y6G3,0,0.0,0.0,0.0,0.0
A4ZFB3:A4ZFB3,1,80.85,0.8085,1.0514e-25,1022.5
A5FBI1:A5FBI1,1,28.7,0.287,4.586882e-36,1700.5
A5FJE2:A5FJF2,1,93.3,0.933,1.0615e-39,4039.5
A5FJE2:A5FJF3,1,93.3,0.933,1.0615000000001439e-39,2592.5
A5FJF1:A5FJF2,1,100.0,1.0,1.212e-28,3520.5
A5FJF1:A5FJF5,1,100.0,1.0,1.5085001211999999e-21,1093.0
A5GZW8:D0VWV4,1,92.65,0.9265,9.55502258e-13,652.0
A5GZW8:Q007T0,1,99.5,0.995,9.83e-14,1164.5
A5HZZ5:A5HZZ6,1,91.4,0.9139999999999999,1.1735e-18,1350.5
A5PJW8:Q32P73,1,99.55000000000001,0.9955,4.034e-17,3896.5
A5PJW8:Q3T0Q3,1,98.15,0.9815,1.197e-43,4462.5
A5PJW8:Q5E9B8,1,97.05,0.9704999999999999,4.906e-23,3673.5
A5U4D5:A5U4D5,1,96.2,0.962,1.6074999999999999e-34,1456.5
A5U4D5:A5U4D6,1,95.9,0.959,6.505514e-35,1560.0
A5U4D6:A5U4D6,1,97.25,0.9724999999999999,7.76e-32,1378.5
A5W4E9:A5W4F0,0,0.0,0.0,0.0,0.0
A5Z2K3:C6T221,1,97.75,0.9775,2.3480000000000113e-09,656.0
A6LGE3:A6LGE3,0,0.0,0.0,0.0,0.0
A6QLF9:E1BN34,1,87.05,0.8705,4.262e-42,2544.0
A6XGL2:P06213,1,76.0,0.76,4.7595e-06,2712.0
A7LZP6:A7LZP6,1,96.05000000000001,0.9604999999999999,1.15505e-36,1760.0
A7M1U4:A7M1U4,1,99.65,0.9964999999999999,1.8495e-43,1932.5
A7UPX0:A7UPX0,1,88.69999999999999,0.887,2.831e-17,688.0
A7UPX0:A7Y8I1,1,88.69999999999999,0.887,2.195155e-15,662.0
A7XXR1:A7XXR1,1,19.200000000000003,0.192,8.754050000000001e-06,319.0
A7XXR5:A7XXR5,0,0.0,0.0,0.0,0.0
A7XXR5:A7XXR6,0,0.0,0.0,0.0,0.0
A7XY94:A7XY94,1,97.30000000000001,0.973,0.0,4607.5
A7ZSI4:A7ZSI4,1,100.0,1.0,5.8405e-10,453.5
A7ZSI4:A7ZUK1,1,99.75,0.9975,3.353e-08,4491.5
A7ZSI4:A7ZUK2,1,99.65,0.9964999999999999,3.276e-43,5022.0
A7ZTK1:A7ZUK1,1,100.0,1.0,1.502e-07,4379.5
A7ZUK1:A7ZUK1,1,98.69999999999999,0.987,0.0,8496.5
A7ZUK1:A7ZUK2,1,98.75,0.9875,0.0,8427.0
A8ASG6:D2Z0P2,0,0.0,0.0,0.0,0.0
A8ASG6:D2Z0P3,1,100.0,1.0,1.8300551500000002e-33,1811.0
A8HN58:A8HN58,1,88.94999999999999,0.8895,5.1795e-24,940.5
A8HN58:B8LIX8,1,93.85,0.9385,5.593195e-22,965.5
A8IFG7:P09144,0,0.0,0.0,0.0,0.0
A8IKC8:A8ITV3,1,100.0,1.0,3.564e-22,972.5
A8INQ0:A8INQ0,1,99.45,0.9944999999999999,1.899e-34,1363.0
A8INQ0:A8ISN6,1,68.9,0.6890000000000001,5.8900000000001004e-21,1082.0
A8ITV3:P09144,1,86.8,0.868,6.325000000006435e-13,949.5
A8JEA1:A8JEA1,1,83.55,0.8354999999999999,2.0362499999999999e-47,2247.0
A8JEA1:A8JF99,1,88.35,0.8835,2.60500000004597e-31,1580.0
A8JF10:Q75VY8,1,100.0,1.0,4.374525e-28,1301.0
A8JF10:Q84Y02,1,100.0,1.0,5.8545e-28,1273.0
A8JF70:P09204,0,0.0,0.0,0.0,0.0
A8K008:Q6P5S8,1,88.9,0.889,4.23204699e-30,1494.5
A8K7J6:Q7Z2W9,0,0.0,0.0,0.0,0.0
A8K7J6:Q8TCC3,0,0.0,0.0,0.0,0.0
A8K7J6:Q9BQC6,0,0.0,0.0,0.0,0.0
A8UDR1:Q6DQ33,1,98.3,0.983,3.98895e-16,696.5
A8ZMJ4:A8ZMJ5,1,100.0,1.0,1.3975e-18,970.0
A9MA73:A9MA73,1,99.35,0.9935,4.0825e-41,1678.0
A9W3R7:A9W3R8,1,100.0,1.0,4.359e-31,1850.5
A9W3R7:A9W3S0,1,98.85,0.9884999999999999,4.359e-31,1806.5
A9W9U6:A9W9V0,1,100.0,1.0,9.4535e-08,321.5
A9W9V0:A9W9V0,1,100.0,1.0,3.0025e-07,299.0
B0BN93:D4AEH3,1,100.0,1.0,1.52500411e-36,1810.0
B0BN93:Q9ESH1,1,98.1,0.981,1.772500000000377e-25,1566.5
B0K969:B0K969,1,98.5,0.985,1.495187e-32,1284.5
B0SR03:B0STJ8,0,0.0,0.0,0.0,0.0
B0SSZ5:B0STJ8,0,0.0,0.0,0.0,0.0
B0STJ8:B0STJ8,0,0.0,0.0,0.0,0.0
B1A9P6:Q07717,1,92.9,0.929,2.5815e-17,1287.0
B1H241:B1H241,1,98.4,0.984,9.592995e-42,2482.5
B1H241:P10824,1,99.15,0.9915,1.0345e-15,1714.0
B1I9H6:B1I9H6,1,96.45,0.9644999999999999,2.9165000000000003e-34,1294.5
B1L3C9:B1L3C9,1,39.55,0.3955,9.003500000000001e-45,1977.5
B1L3C9:B1L7P8,1,95.5,0.9550000000000001,2.605e-33,2247.0
B1L7P8:B1L7P8,1,98.4,0.984,7.775500000000001e-38,1555.5
B1PJV3:Q07717,1,92.9,0.929,2.5815e-17,1269.0
B1Q017:B1Q017,1,98.0,0.98,2.9026e-34,1526.0
B1Q017:Q5FBD2,1,91.15,0.9115,4.251828e-32,1450.0
B1Q236:B1Q236,1,92.1,0.921,8.545999999999999e-30,1521.0
B1Q236:Q9U3P2,1,95.85,0.9585,4.8805e-30,2237.5
B2BN53:B2BN53,0,0.0,0.0,0.0,0.0
B2BN53:B3F2X3,0,0.0,0.0,0.0,0.0
B2BN53:C3RX20,1,94.44999999999999,0.9444999999999999,5.09e-35,1626.0
B2BN53:P12476,0,0.0,0.0,0.0,0.0
B2HKN3:B2HKN3,1,99.4,0.994,1.9019999999999998e-44,1838.5
B2JKI6:B2JKI6,1,97.85,0.9784999999999999,1.6150000000000002e-57,2389.0
B2SQQ1:B2SQQ2,1,91.05,0.9105,0.0,7638.5
B2SQQ1:B2SQT4,1,95.5,0.955,4.104e-35,4710.5
B2SQQ2:B2SQT4,1,92.75,0.9275,4.104e-35,4369.0
B2VNK2:C3PR70,0,0.0,0.0,0.0,0.0
B3F2X2:B3F2X3,0,0.0,0.0,0.0,0.0
B3PKK9:B3PKK9,1,33.25,0.3325,1.3110599999999999e-52,2607.0
B3VMP4:P13849,1,12.85,0.1285,5.0079999999999995e-05,266.5
B3VNK2:B3VNK3,1,99.65,0.9964999999999999,1.036123e-17,950.5
B4DVU3:O15372,1,99.05,0.9904999999999999,6.055000000000007e-36,2120.0
B4DVU3:P42677,1,99.25,0.9924999999999999,1.263e-10,1639.0
B4EHA1:B4EHA1,1,99.75,0.9975,3.908e-75,3059.5
B4EKB3:B4EKB3,1,20.5,0.20500000000000002,1.7874999999999998e-12,586.0
B4EKB3:B4EKB4,1,25.5,0.255,9.3725e-09,509.5
B4EKB4:B4EKB4,1,98.1,0.981,8.731e-34,1868.5
B4EKB4:B4EKB5,1,96.65,0.9664999999999999,4.2700000121e-34,1810.0
B4UN96:Q6CR18,1,100.0,1.0,1.7985e-11,962.5
B6A877:B6A877,1,12.899999999999999,0.129,1.8556499999999998e-08,516.5
B6A877:B6A878,1,72.55000000000001,0.7255,5.885e-54,3955.0
B6A877:B6A879,0,0.0,0.0,0.0,0.0
B6A880:B6A880,1,97.5,0.975,0.0,8786.5
B6A880:B6A882,1,97.4,0.974,4.93e-102,6760.5
B6KGK3:B9PMU7,1,92.85,0.9285,2.8140028285e-22,1052.5
B6SRI3:P04966,1,99.9,0.999,1.843e-22,2726.0
B6SRI3:P62596,1,95.55,0.9555,7.310000000000037e-06,529.5
B6SZR1:B6T892,1,100.0,1.0,3.3229500000000004e-27,1215.0
B6VNN3:B6VNN6,1,92.2,0.9219999999999999,1.1215e-15,1991.5
B6VNN3:B6VNN8,1,92.2,0.9219999999999999,3.377e-34,2411.0
B6VNN6:B6VNN8,1,100.0,1.0,1.1215e-15,1084.5
B6VNN6:B6VNP1,1,97.55,0.9755,1.1215e-15,1519.5
B6VNN8:B6VNP0,1,100.0,1.0,6.5900000000033765e-22,1253.0
B6VNP0:B6VNP1,1,97.55,0.9755,6.59e-22,1688.0
B6VNP0:B6VNP4,1,34.35,0.3435,1.16341e-11,599.5
B6VNP1:B6VNP3,1,97.55,0.9755,7.086275499999999e-55,2281.5
B6VNP2:B6VNP2,1,64.0,0.64,2.571e-30,1759.0
B6VNP2:B6VNP3,1,95.95,0.9595,7.08524435e-55,2250.0
B6VNP3:B6VNP3,1,70.6,0.706,2.6995e-31,1730.5
B6VNP3:B6VNP4,1,61.9,0.619,4.1115e-10,1338.5
B6YWB8:B6YWC0,1,99.1,0.991,6.54e-41,3094.5
B6YWB8:B6YWC1,1,99.8,0.998,2.7115e-42,3132.5
B6YWB9:B6YWC0,1,98.95,0.9895,9.565e-12,1180.0
B6YWB9:B6YWC2,1,93.65,0.9365,2.0855e-11,1232.0
B6YWC0:B6YWC0,1,97.0,0.97,1.2039999999999999e-40,1692.5
B6YWC0:B6YWC1,1,99.3,0.993,6.81115e-41,1729.0
B6YWC0:B6YWC2,1,91.44999999999999,0.9145,1.0575000000646e-33,1630.5
B7IA31:B7IA37,0,0.0,0.0,0.0,0.0
B7LFT4:B7LFT6,1,100.0,1.0,2.172e-12,1031.5
B7LFT6:B7LG64,1,96.85,0.9684999999999999,1.9605000000756998e-33,1697.5
B7LG64:B7LG64,1,99.5,0.995,5.817348e-60,2806.5
B7MCS2:B7MCS9,1,100.0,1.0,7.92e-13,1010.5
B7MCS2:B7MCT1,1,100.0,1.0,7.760195e-13,546.0
B7MCS2:B7MCT6,1,98.0,0.98,4.07684e-12,519.0
B7MCS5:B7MIU4,1,100.0,1.0,1.6820285e-12,635.0
B7MCT0:B7MJ76,1,95.9,0.9590000000000001,2.1805000044229998e-08,485.0
B7MCT5:B7MIU4,1,56.95,0.5695,5.530000000586e-14,873.5
B7MKB3:B7MKB3,1,42.4,0.424,3.81685e-26,1192.0
B7NZS8:G1SWM1,1,96.3,0.963,1.40450000000608e-25,1289.5
B7NZS8:G1TUT9,1,96.55,0.9655,1.4045000000044494e-25,1295.5
B8J364:B8J3A4,1,16.85,0.16849999999999998,2.5707e-06,305.5
B8YB53:B8YB61,1,99.7,0.997,8.615e-12,2953.5
B8YB54:B8YB61,1,98.2,0.982,8.615e-12,1364.0
B8YB55:B8YB56,1,99.05,0.9904999999999999,1.148e-44,4533.5
B8YB55:B8YB57,1,96.65,0.9664999999999999,7.485e-23,3919.5
B8YB56:B8YB62,1,99.4,0.994,2.18e-14,1159.5
B8YB56:B8YB63,1,100.0,1.0,8.335e-09,1100.5
B8YB56:B8YB64,1,100.0,1.0,4.4725e-05,1030.5
B8YB57:B8YB58,1,98.3,0.983,4.4600000000007487e-10,750.5
B8YB57:B8YB61,1,97.9,0.979,4.1115000002428e-11,711.0
B8YB60:B8YB61,1,97.5,0.975,2.725235e-10,456.0
B8YB60:B8YB65,0,0.0,0.0,0.0,0.0
B9EE38:O75306,1,100.0,1.0,2.0435e-13,1618.0
B9EE38:Q8HAX7,1,68.19999999999999,0.6819999999999999,5.88836e-08,402.5
B9EE38:V9JN72,1,100.0,1.0,9.64435e-12,484.0
B9VGZ9:W5P0I2,1,82.45,0.8245,4.658500000001637e-08,529.5
B9VGZ9:W5PPP6,1,100.0,1.0,3.8405030804999996e-18,807.0
B9VH04:W5Q0A9,1,100.0,1.0,8.785e-07,900.0
C0H4A6:Q8I713,1,65.80000000000001,0.658,4.3405e-08,720.0
C0H4A6:Q8IAX6,1,99.25,0.9924999999999999,4.2605572e-28,1157.0
C0H4A6:Q8IIB4,1,61.300000000000004,0.613,2.648e-09,749.0
C0H4A6:Q8ILL2,1,95.45,0.9545,5.9745000000000004e-33,1298.5
C0H4E8:Q7K6A9,1,97.85,0.9784999999999999,6.317e-37,1518.5
C0H4E8:Q8I261,1,98.1,0.981,1.6583e-36,1517.0
C0H4E8:Q8IBI3,1,99.1,0.991,3.798002322e-37,1632.5
C0H4E8:Q8IK90,1,95.6,0.956,1.098000027695e-30,1380.0
C0H5C2:Q8IIA2,1,96.6,0.966,1.84552346e-12,585.5
C0H5G3:C6KT23,1,100.0,1.0,4.486118e-25,1030.5
C0H5G3:Q8I431,1,58.05,0.5805,1.0800000000000018e-23,1222.5
C0HKA0:P13008,1,100.0,1.0,1.80368385e-15,680.0
C0HKA0:P55830,1,100.0,1.0,1.8385e-19,1119.0
C0HKE1:P62806,1,100.0,1.0,3.1621482e-13,626.0
C0HKE1:P84244,1,100.0,1.0,2.3115e-14,580.5
C0LTT5:C0LTT5,1,39.95,0.3995,0.00025275,200.0
C1DH03:C1DH04,1,100.0,1.0,1.2001e-63,2669.0
C1DH04:C1DH04,1,59.1,0.591,2.229e-20,1801.5
C1DI23:C1DI25,1,55.8,0.558,2.2961e-54,2247.5
C1DI24:C1DI25,1,100.0,1.0,6.455e-11,1762.5
C1K004:D0FXV2,1,99.75,0.9975,1.641e-26,2860.0
C1K0Y1:P61769,1,96.0,0.96,3.4015e-16,1332.0
C3SR12:C3SR27,1,100.0,1.0,8.208500000000001e-17,736.5
C3SR27:C3SR62,1,100.0,1.0,1.323e-06,646.5
C4IX13:Q4H132,1,76.8,0.768,1.3605e-42,3993.0
C4IX13:Q70Q12,0,0.0,0.0,0.0,0.0
C4QW33:C4QZS5,1,97.35,0.9735,1.0740038325e-11,710.0
C4QXP2:C4QZS5,1,76.9,0.7689999999999999,4.594008315e-10,507.5
C4QY79:C4QZQ7,1,94.1,0.9410000000000001,2.8485e-15,3534.0
C4QZ05:C4QZS5,1,86.4,0.864,8.315004612e-16,749.5
C4QZA3:C4QZS5,1,89.95,0.8995,4.08e-15,638.0
C4QZA3:C4R4L4,1,80.0,0.8,3.2485e-15,1725.0
C4QZQ7:C4R009,1,97.85,0.9784999999999999,4.5895e-10,3997.0
C4QZQ7:C4R2U9,1,95.65,0.9564999999999999,8.53e-16,4177.0
C4QZQ7:C4R3Z5,1,33.1,0.33099999999999996,6.685e-07,2221.5
C4QZQ7:C4R7L2,1,93.7,0.937,1.65e-40,4024.0
C4QZS5:C4R4L4,1,100.0,1.0,1.1365e-11,534.0
C4R009:C4R7L2,1,100.0,1.0,7.86e-10,1042.5
C4R0E6:C4R370,1,93.55,0.9355,1.497e-17,2099.0
C4R2U9:C4R9A1,1,94.75,0.9475,3.6255000000013157e-13,904.5
C4R370:C4R7L2,1,35.3,0.353,2.944000000000139e-27,1465.0
C4R3Z5:C4R7L2,1,34.0,0.33999999999999997,7.67000000000001e-10,714.0
C4R4L4:C4R4L4,1,92.3,0.923,6.25e-13,1485.0
C4YFI3:C4YFI3,1,99.55,0.9955,7.057555e-58,2506.0
C4YFI3:C4YS24,1,98.3,0.983,4.47e-19,1716.5
C6K2M8:Q6TS43,0,0.0,0.0,0.0,0.0
C6KST3:Q8I261,1,97.15,0.9715,2.1520000741e-32,1471.0
C6KST3:Q8I6T3,1,100.0,1.0,1.9000741e-35,1508.5
C6KST3:Q8IAR3,1,91.15,0.9115,2.0899e-34,1402.5
C7E5A9:D0UZN7,0,0.0,0.0,0.0,0.0
C7EWL9:D0EZK6,1,91.55,0.9155,4.87e-43,2860.0
C7RG54:C7RG54,1,84.45,0.8445,4.1544999999999994e-37,1498.5
C8CHL4:C8CHL5,1,15.850000000000001,0.1585,9.4092905e-05,319.0
C8CHL5:C8CHL5,1,97.35,0.9735,1.482e-30,1293.5
C8V0B5:Q5B5Z6,1,76.65,0.7665,7.140295e-08,392.5
C8WT89:C8WT89,1,19.8,0.198,1.695e-08,383.5
C9JJ19:Q92552,1,95.3,0.953,7.2650000864e-25,1377.5
C9JJ19:Q9BYN8,1,81.95,0.8195,1.217001729e-15,722.5
C9JJ19:Q9Y3D3,1,88.65,0.8865,6.0417290000000005e-18,788.5
C9JJ19:Q9Y676,1,98.4,0.984,7.272075e-25,1060.5
C9ZK52:C9ZQR6,1,87.2,0.872,1.7505000000000002e-26,1374.5
C9ZK52:C9ZSI8,1,26.25,0.2625,8.222250000000001e-05,266.0
C9ZK52:D0A4P5,0,0.0,0.0,0.0,0.0
C9ZK52:D0A4T0,0,0.0,0.0,0.0,0.0
C9ZK52:D0A8I6,1,98.95,0.9895,8.095e-13,1082.0
C9ZQF0:D0A7Z9,0,0.0,0.0,0.0,0.0
C9ZR63:C9ZSI8,0,0.0,0.0,0.0,0.0
C9ZSI8:D0A4P5,0,0.0,0.0,0.0,0.0
C9ZSI8:D0A5V6,0,0.0,0.0,0.0,0.0
C9ZSI8:D0A7A6,1,23.1,0.23099999999999998,2.3595e-06,316.0
C9ZTN9:D0A7Z9,0,0.0,0.0,0.0,0.0
D0A135:D0A795,0,0.0,0.0,0.0,0.0
D0A135:D0A7Z9,0,0.0,0.0,0.0,0.0
D0A1K1:D0A934,1,100.0,1.0,2.94500000001799e-12,637.5
D0A1K1:D0A9G9,1,96.5,0.9650000000000001,1.6335e-13,1916.5
D0A795:D0A7Z9,0,0.0,0.0,0.0,0.0
D0FXV2:D0FXW0,1,86.95,0.8694999999999999,0.0001098,2278.5
D0FXV2:D0FXW7,1,100.0,1.0,3.6835e-12,2451.0
D0FXV2:D0FXZ0,1,100.0,1.0,3.38450024155e-73,4381.0
D0FZX2:D0FZX2,1,17.3,0.173,5.756e-05,264.0
D0G6S1:I3LHK5,1,100.0,1.0,5.285e-21,1739.0
D0MDD4:D0MDD5,1,99.75,0.9975,2.9215e-29,3305.5
D0MDD4:D0MDD7,1,97.95,0.9795,2.749000029215e-21,1028.5
D0MDD4:D0MDD8,1,100.0,1.0,2.8770292150000002e-24,1124.5
D0MDD4:D0MKF0,1,100.0,1.0,1.2950000000000003e-13,912.5
D0MDD5:D0MDD6,1,99.75,0.9975,3.4095e-49,4071.0
D0MDD5:D0MDD8,1,99.75,0.9975,2.877e-24,3252.0
D0MDD5:D0MDD9,1,99.75,0.9975,4.2165e-37,3780.0
D0MDD5:D0MKF0,1,99.75,0.9975,1.295e-13,3040.0
D0MDD6:D0MDD7,1,97.95,0.9795,2.749e-21,1794.0
D0MDD6:D0MDD9,1,100.0,1.0,4.216500000003409e-37,2418.0
D0UZN7:D0UZN7,0,0.0,0.0,0.0,0.0
D0UZN7:Q76RF4,0,0.0,0.0,0.0,0.0
D0UZN7:Q76RF6,0,0.0,0.0,0.0,0.0
D0VWQ8:O68601,0,0.0,0.0,0.0,0.0
D0VWR1:D0VWR2,1,97.95,0.9795,1.765e-29,2119.5
D0VWR1:D0VWR8,1,100.0,1.0,1.627e-42,2530.5
D0VWR1:P12241,0,0.0,0.0,0.0,0.0
D0VWR1:P51765,1,100.0,1.0,1.048e-38,2527.5
D0VWR1:P56152,1,100.0,1.0,3.803e-12,1771.5
D0VWR7:D0VWR8,1,100.0,1.0,1.62705925e-42,2304.0
D0VWR7:P51765,1,100.0,1.0,1.048000005925e-38,2301.0
D0VWR7:P56152,1,100.0,1.0,2.998e-12,1691.0
D0VWR8:P12238,1,100.0,1.0,6.11e-09,1207.0
D0VWR8:P12241,0,0.0,0.0,0.0,0.0
D0VWV4:Q007T0,1,93.85,0.9385,2.258e-18,1198.0
D0VWW3:D0VWW3,1,24.4,0.244,0.0001992,239.0
D0VWW3:Q5ZIS0,1,98.9,0.989,4.915045515e-14,704.0
D0VWW3:Q9YHT2,1,81.0,0.81,6.995e-16,1145.0
D0VWY9:D0VWZ0,1,98.95,0.9895,5.4104999999999995e-65,2834.0
D0VWZ0:D0VWZ0,1,99.5,0.995,3.92258e-68,2990.0
D0VX26:D0VX28,1,86.94999999999999,0.8694999999999999,1.131e-07,938.0
D0VX26:D0VX30,1,81.85,0.8185,8.17e-11,1009.5
D0VX26:P18946,1,79.4,0.794,9.29195e-34,1740.0
D0VX29:D0VX29,1,73.30000000000001,0.733,1.32705e-57,2475.0
D0VX29:D0VX30,1,99.45,0.9944999999999999,1.7725e-13,1725.5
D0VX29:D0VX31,1,72.9,0.729,2.5323450000000004e-56,2491.0
D0VX30:P18946,1,99.45,0.9944999999999999,1.7725e-13,1588.5
D0VX31:P18946,1,73.69999999999999,0.737,1.038e-35,2252.5
D0VX31:Q5ZLR5,1,100.0,1.0,6.17e-31,2188.0
D0VX32:F1NAC6,1,68.85,0.6885,1.66e-07,1465.5
D0VXY8:D0VXY8,1,99.55,0.9955,2.8525e-32,1464.0
D1A3K7:D1A3K8,1,66.65,0.6665,1.63050267e-41,1860.5
D1A3K8:D1A3K8,1,24.65,0.2465,1.9025e-15,742.5
D1JBK2:D1JBK3,0,0.0,0.0,0.0,0.0
D1JBK2:D1JBK4,1,45.7,0.45699999999999996,1.6225e-11,1180.0
D1JBK3:D1JBK4,1,95.2,0.952,5.825e-20,1787.0
D1JBK4:D1JBK4,1,45.2,0.452,9.4938e-26,1418.0
D2YW39:P81397,1,76.45,0.7645,2.45151582e-13,681.5
D2Z0P2:D2Z0P3,0,0.0,0.0,0.0,0.0
D2Z0P2:D2Z0P5,0,0.0,0.0,0.0,0.0
D2Z0P2:D2Z0P9,0,0.0,0.0,0.0,0.0
D2Z0P3:D2Z0P5,1,99.3,0.993,2.2315649999999997e-33,1644.5
D3GUX3:D3GUX3,1,97.65,0.9764999999999999,6.33425e-82,3559.5
D3GUX3:D3GUX4,1,99.05,0.9904999999999999,2.0355e-34,1945.5
D3KFX4:D3WAD3,1,98.80000000000001,0.988,8.395000000000048e-33,1826.5
D3KFX5:Q71AW2,0,0.0,0.0,0.0,0.0
D3KFX7:D3KFX7,1,98.05,0.9804999999999999,2.6962800000000002e-20,804.0
D3KFX7:D3KFX8,1,100.0,1.0,1.8780000000000366e-22,1121.5
D3RV26:D3RV29,1,100.0,1.0,5.715e-43,2829.5
D3RV29:D3RV29,0,0.0,0.0,0.0,0.0
D3TEK8:D3TEK8,1,91.19999999999999,0.912,2.84735e-10,560.5
D3WAD3:D3WAD3,1,11.2,0.112,1.20865e-05,351.0
D3WAD3:Q71AW2,1,19.4,0.194,7.1393e-05,342.0
D3XDN4:D3XDR2,0,0.0,0.0,0.0,0.0
D3XDR2:D3XDR2,1,86.3,0.863,1.4592500000000002e-18,763.0
D3YNB5:D3YNB6,1,92.1,0.921,1.301e-49,2556.5
D3YNB5:D3YNB8,1,92.1,0.921,3.13650014525e-51,2318.0
D3YNB6:D3YNB8,1,93.3,0.933,1.45270615e-58,2673.0
D3YNB8:D3YNB8,1,96.19999999999999,0.962,5.5655e-58,2511.5
D3ZK93:P19491,1,56.8,0.568,1.2015e-05,1492.0
D4AEH3:F1LMQ3,1,100.0,1.0,3.1265000000000004e-26,1437.0
D4AEH3:F1LMZ8,1,100.0,1.0,4.623e-41,1927.5
D4AEH3:G3V6W6,1,97.75,0.9775,1.245e-36,1796.0
D4AEH3:O88761,1,95.15,0.9515,7.21e-43,3186.5
D4AEH3:Q4V8E2,1,100.0,1.0,8.569e-42,1619.0
D4AEH3:Q5U2S7,1,100.0,1.0,1.1280411e-37,1827.0
D4AEH3:Q5XIC6,1,100.0,1.0,8.490499999999999e-42,1953.5
D4AEH3:Q63569,1,100.0,1.0,4.11e-42,2059.0
D4AEH3:Q63570,1,100.0,1.0,4.1100000000000194e-42,1932.0
D4AEH3:Q6PCT9,1,98.25,0.9824999999999999,3.081221e-39,1909.0
D4AEH3:Q9ESH1,1,97.55,0.9755,1.7725e-25,1333.0
D5ATZ0:D5ATZ0,1,99.45,0.9944999999999999,2.17e-48,2227.5
D5ATZ0:D5ATZ3,1,12.649999999999999,0.1265,4.25915e-06,337.0
D5ATZ0:D5ATZ4,1,99.45,0.9944999999999999,3.863e-29,1706.0
D5ATZ5:D5ATZ6,1,100.0,1.0,4.8615298650000004e-14,725.5
D5ATZ6:D5ATZ6,1,19.6,0.196,0.00040675,224.5
D5ATZ7:D5AU01,1,79.55,0.7955,1.8530000001428499e-09,682.5
D5AU01:D5AU01,0,0.0,0.0,0.0,0.0
D5AU01:D5AU02,1,81.45,0.8145,1.853e-09,1118.0
D5AU01:D5AU04,1,53.2,0.532,1.853e-09,1183.0
D5AUZ7:D5AUZ9,1,96.25,0.9624999999999999,1.33335255e-21,1162.5
D5AUZ7:O68106,1,94.05,0.9405,2.4020000000000127e-23,1347.5
D5MAJ8:P06004,0,0.0,0.0,0.0,0.0
D5VAW2:D5VAW2,1,97.95,0.9795,2.333e-58,2687.5
D7NIZ2:D7P6B9,1,100.0,1.0,3.404500000000007e-22,1537.0
